Report_ID,Crime_Type,Severity,Latitude,Longitude,Timestamp
401,Vandalism,Low,18.403048,121.260001,2024-11-27 07:19:00
402,Traffic Accident,High,14.82717,126.040766,2024-06-08 01:01:00
403,Vandalism,Low,12.357093,121.809904,2024-09-20 10:38:00
404,Assault,High,5.864613,122.024142,2024-05-27 04:56:00
405,Kidnapping,Critical,7.30352,125.399346,2024-11-17 17:43:00
406,Homicide,Critical,14.524133,123.886098,2024-12-21 22:53:00
407,Assault,Critical,16.321689,120.987755,2024-10-29 12:04:00
408,Terrorism Threat,Critical,12.894757,122.146769,2024-08-12 09:39:00
409,Theft,High,8.562401,116.03317,2024-06-07 16:06:00
410,Assault,High,10.931763,123.704234,2024-02-13 21:02:00
411,Assault,Critical,5.444288,120.497536,2024-04-08 14:47:00
412,Fraud,High,18.899992,120.207276,2024-10-01 21:13:00
413,Fire Incident,Critical,6.1235,126.605588,2024-04-06 20:09:00
414,Traffic Accident,Medium,7.498631,121.909843,2024-04-02 17:33:00
415,Vandalism,Low,15.586512,126.763398,2024-12-03 03:34:00
416,Fraud,High,16.527046,118.722632,2024-09-09 01:34:00
417,Kidnapping,Critical,8.859096,126.311514,2024-03-23 04:06:00
418,Robbery,Critical,13.608925,126.298617,2024-01-12 09:25:00
419,Vandalism,Low,5.942073,122.533386,2024-11-21 02:07:00
420,Robbery,High,15.367575,120.424919,2024-06-19 15:22:00
421,Drug Trafficking,High,6.961898,126.928318,2024-06-19 12:16:00
422,Domestic Violence,Critical,8.316656,125.638842,2024-06-09 23:00:00
423,Fraud,High,8.852155,122.123899,2024-05-07 12:40:00
424,Fraud,High,5.656377,119.788563,2024-10-04 13:09:00
425,Domestic Violence,Critical,10.715628,119.298773,2024-05-13 21:31:00
426,Public Disturbance,Low,16.890773,119.308101,2024-04-15 02:43:00
427,Terrorism Threat,Critical,17.806376,122.186245,2024-10-30 07:00:00
428,Kidnapping,Critical,10.437867,118.804952,2024-08-28 11:45:00
429,Assault,Critical,16.859867,117.017104,2024-05-18 16:54:00
430,Robbery,Critical,10.280352,122.654664,2024-01-29 19:08:00
431,Assault,High,16.265109,122.463421,2024-06-07 00:38:00
432,Public Disturbance,Low,17.172634,119.662607,2024-01-12 03:58:00
433,Drug Trafficking,High,18.469086,117.290478,2024-12-14 17:44:00
434,Vandalism,Low,10.552849,118.632641,2024-08-22 04:37:00
435,Cybercrime,High,11.527506,123.135935,2024-08-12 14:04:00
436,Burglary,High,12.179432,121.47005,2024-03-12 19:18:00
437,Public Disturbance,Medium,17.800627,120.077754,2024-10-28 09:57:00
438,Robbery,High,15.377533,116.178419,2024-10-31 01:42:00
439,Cybercrime,Medium,7.746685,118.530205,2024-06-27 22:26:00
440,Public Disturbance,Medium,8.602575,125.037511,2024-12-23 05:46:00
441,Terrorism Threat,Critical,7.355271,124.744731,2024-05-03 06:07:00
442,Kidnapping,Critical,15.084389,121.37148,2024-02-12 18:25:00
443,Robbery,High,18.232634,123.350371,2024-01-05 15:33:00
444,Fraud,Medium,16.795626,118.545767,2024-04-19 23:26:00
445,Theft,Medium,12.080261,120.105208,2024-12-17 20:36:00
446,Public Disturbance,Low,5.092573,122.068079,2024-01-09 15:06:00
447,Theft,High,12.500333,119.153574,2024-11-09 12:48:00
448,Drug Possession,Medium,17.852684,121.768239,2024-06-24 11:14:00
449,Drug Trafficking,Critical,16.413001,118.940572,2024-10-16 00:16:00
450,Assault,Critical,18.430169,121.048975,2024-06-26 02:21:00
451,Vandalism,Medium,14.576583,125.326538,2024-01-24 01:43:00
452,Assault,Critical,10.309696,122.079716,2024-02-10 20:40:00
453,Theft,Medium,6.157606,125.298628,2024-08-29 05:22:00
454,Homicide,Critical,17.527077,126.110674,2024-06-16 07:27:00
455,Drug Trafficking,Critical,8.795331,126.165752,2024-07-23 03:52:00
456,Robbery,High,18.002729,119.459332,2024-05-30 20:21:00
457,Kidnapping,Critical,15.531563,123.839825,2024-10-17 00:43:00
458,Assault,Critical,7.274304,118.645194,2024-10-10 09:00:00
459,Domestic Violence,Critical,15.57853,117.539457,2024-02-27 02:37:00
460,Traffic Accident,Medium,6.367601,118.553584,2024-02-25 08:30:00
461,Domestic Violence,Critical,18.564887,119.590143,2024-07-18 00:44:00
462,Terrorism Threat,Critical,11.868448,119.913923,2024-09-30 09:03:00
463,Fraud,Medium,14.515728,123.267391,2024-03-03 09:36:00
464,Cybercrime,Medium,14.983519,116.902418,2024-04-22 07:12:00
465,Fire Incident,Critical,14.96348,122.97291,2024-10-10 17:08:00
466,Domestic Violence,Critical,6.491713,116.057147,2024-08-12 11:21:00
467,Terrorism Threat,Critical,10.038845,118.967431,2024-04-06 11:43:00
468,Assault,High,11.033713,122.126835,2024-10-24 03:05:00
469,Homicide,Critical,5.367667,119.893057,2024-03-08 18:24:00
470,Domestic Violence,Critical,5.172769,120.551911,2024-03-02 16:13:00
471,Vandalism,Low,14.594424,117.864519,2024-07-14 19:41:00
472,Cybercrime,High,11.903735,116.695939,2024-11-12 12:31:00
473,Burglary,High,9.196532,124.609333,2024-09-19 23:06:00
474,Burglary,Medium,15.092592,121.453827,2024-05-22 09:27:00
475,Terrorism Threat,Critical,6.497613,119.351238,2024-10-15 03:13:00
476,Domestic Violence,Critical,16.25707,119.624959,2024-08-31 17:56:00
477,Fraud,Medium,9.206094,122.635324,2024-05-26 06:08:00
478,Public Disturbance,Medium,7.486922,120.380635,2024-08-20 09:20:00
479,Cybercrime,High,18.548683,124.601718,2024-08-25 07:16:00
480,Fire Incident,Critical,8.924202,124.644532,2024-09-22 19:06:00
481,Homicide,Critical,18.04894,118.197801,2024-05-11 00:27:00
482,Theft,High,18.201649,118.306132,2024-07-31 03:22:00
483,Assault,Critical,14.421687,117.53097,2024-08-08 12:23:00
484,Vandalism,Medium,14.221282,123.8676,2024-10-01 12:23:00
485,Assault,Critical,18.869809,121.271582,2024-10-18 20:34:00
486,Fraud,Medium,16.070093,119.954824,2024-03-02 21:10:00
487,Homicide,Critical,15.765357,123.233618,2024-09-15 12:13:00
488,Drug Possession,Medium,12.885084,123.095343,2024-10-17 23:49:00
489,Domestic Violence,Critical,6.483224,117.084672,2024-06-10 15:45:00
490,Vandalism,Medium,10.237674,121.093695,2024-12-30 10:16:00
491,Kidnapping,Critical,9.829543,116.270189,2024-03-17 03:07:00
492,Cybercrime,High,17.887666,116.944403,2024-04-13 03:57:00
493,Traffic Accident,High,9.802934,124.62697,2024-12-17 15:44:00
494,Traffic Accident,High,6.366722,123.941933,2024-11-25 11:05:00
495,Domestic Violence,High,9.203697,124.912045,2024-03-24 19:15:00
496,Theft,High,14.071579,123.448533,2024-04-29 16:17:00
497,Vandalism,Low,12.726744,119.640886,2024-11-06 11:20:00
498,Terrorism Threat,Critical,8.245978,120.455522,2024-05-14 07:31:00
499,Drug Possession,High,10.538153,124.111272,2024-05-23 16:29:00
500,Terrorism Threat,Critical,13.290844,120.277194,2024-06-05 09:50:00
501,Drug Trafficking,Critical,15.532557,124.896028,2024-02-15 13:22:00
502,Homicide,Critical,16.193033,121.905779,2024-09-23 08:41:00
503,Domestic Violence,High,11.405706,118.885887,2024-12-22 10:21:00
504,Domestic Violence,Critical,13.558318,122.457052,2024-09-10 08:25:00
505,Traffic Accident,High,13.643078,124.951121,2024-08-04 14:13:00
506,Assault,High,9.3846,118.6243,2024-03-26 03:49:00
507,Drug Possession,High,14.708112,121.619074,2024-10-31 13:15:00
508,Kidnapping,Critical,13.047285,120.653427,2024-12-20 09:10:00
509,Drug Possession,Medium,11.854988,117.543262,2024-08-17 01:41:00
510,Terrorism Threat,Critical,13.67174,125.520745,2024-01-07 23:28:00
511,Public Disturbance,Low,7.731799,120.223386,2024-12-26 10:13:00
512,Fraud,High,10.818826,125.23881,2024-12-21 20:38:00
513,Drug Possession,Medium,12.915569,124.75469,2024-06-09 14:01:00
514,Cybercrime,Medium,8.847941,121.913695,2024-05-02 11:39:00
515,Terrorism Threat,Critical,12.919106,124.498024,2024-12-26 16:13:00
516,Homicide,Critical,13.017997,118.946778,2024-09-24 03:22:00
517,Robbery,Critical,12.648946,126.887533,2024-03-15 13:51:00
518,Vandalism,Medium,17.247338,116.354534,2024-07-10 09:01:00
519,Traffic Accident,Medium,11.146979,126.933535,2024-06-21 12:55:00
520,Drug Trafficking,Critical,17.054682,122.71288,2024-11-07 18:45:00
521,Drug Possession,Medium,15.98789,124.948829,2024-02-13 05:21:00
522,Traffic Accident,High,13.356008,117.852151,2024-08-01 02:09:00
523,Cybercrime,High,18.333563,121.658565,2024-03-10 08:10:00
524,Kidnapping,Critical,18.478808,124.642602,2024-02-13 04:05:00
525,Burglary,Medium,14.819971,117.459599,2024-04-16 11:47:00
526,Domestic Violence,High,15.66063,123.43858,2024-12-22 09:54:00
527,Kidnapping,Critical,13.083957,118.955889,2024-10-28 15:06:00
528,Fire Incident,Critical,11.327884,122.969905,2024-03-08 18:56:00
529,Fire Incident,Critical,12.218589,119.060483,2024-09-25 17:59:00
530,Terrorism Threat,Critical,18.303557,119.600182,2024-01-02 19:13:00
531,Assault,Critical,13.887768,123.670179,2024-02-16 02:47:00
532,Fire Incident,Critical,8.049619,120.726074,2024-06-03 06:22:00
533,Public Disturbance,Medium,9.520112,119.119524,2024-04-05 02:17:00
534,Public Disturbance,Medium,17.518165,124.384794,2024-02-03 10:54:00
535,Homicide,Critical,13.766513,125.203724,2024-01-12 20:32:00
536,Homicide,Critical,18.01206,117.737819,2024-11-28 10:13:00
537,Theft,High,7.832455,123.574511,2024-04-06 01:20:00
538,Cybercrime,Medium,17.241927,125.642545,2024-03-08 23:14:00
539,Traffic Accident,High,6.153887,123.309597,2024-04-30 12:45:00
540,Robbery,Critical,13.75846,123.985872,2024-06-19 11:57:00
541,Fraud,Medium,14.851773,116.011949,2024-12-13 04:48:00
542,Assault,High,13.311513,121.713887,2024-11-20 02:06:00
543,Theft,Medium,14.73836,124.988199,2024-11-03 12:28:00
544,Kidnapping,Critical,11.687803,118.518416,2024-03-06 01:10:00
545,Homicide,Critical,6.444821,120.043179,2024-08-05 21:51:00
546,Kidnapping,Critical,10.358095,124.947047,2024-04-06 22:53:00
547,Kidnapping,Critical,5.957763,122.196203,2024-04-29 12:08:00
548,Terrorism Threat,Critical,9.916628,118.34361,2024-04-20 05:27:00
549,Fraud,High,17.039475,116.953568,2024-03-14 03:45:00
550,Kidnapping,Critical,15.534239,122.485313,2024-10-06 15:26:00
551,Traffic Accident,High,9.403051,117.538132,2024-07-20 16:21:00
552,Assault,High,12.747553,122.600087,2024-07-26 11:21:00
553,Theft,High,7.87624,122.676196,2024-05-17 08:50:00
554,Fire Incident,Critical,9.137589,116.60026,2024-06-23 06:47:00
555,Public Disturbance,Medium,6.578411,121.495408,2024-02-21 17:01:00
556,Theft,High,18.074942,117.451812,2024-11-02 11:07:00
557,Traffic Accident,Medium,15.678163,126.498983,2024-02-23 03:37:00
558,Theft,Medium,5.193108,118.373172,2024-02-14 00:46:00
559,Fire Incident,Critical,12.092548,122.914278,2024-12-30 20:27:00
560,Fraud,High,14.825349,116.906706,2024-04-21 04:17:00
561,Burglary,Medium,9.338696,121.624352,2024-05-27 23:08:00
562,Kidnapping,Critical,12.509462,120.298047,2024-02-18 03:26:00
563,Cybercrime,High,15.219417,125.311149,2024-02-12 03:58:00
564,Vandalism,Low,17.944789,117.275852,2024-02-10 01:41:00
565,Cybercrime,Medium,6.672202,123.786907,2024-01-09 06:21:00
566,Drug Possession,High,18.342227,121.753059,2024-07-07 18:40:00
567,Drug Possession,High,6.777029,124.592364,2024-07-14 16:59:00
568,Homicide,Critical,15.800024,116.322919,2024-11-08 14:59:00
569,Burglary,Medium,8.681295,126.725556,2024-02-26 02:53:00
570,Public Disturbance,Medium,12.150946,116.60983,2024-05-01 12:27:00
571,Traffic Accident,Medium,8.571625,117.131954,2024-03-24 23:36:00
572,Vandalism,Low,5.616531,125.492213,2024-06-27 01:50:00
573,Robbery,Critical,10.095671,126.122492,2024-05-10 07:34:00
574,Robbery,Critical,8.143214,118.730895,2024-08-20 23:16:00
575,Burglary,Medium,13.001503,117.31341,2024-02-08 08:30:00
576,Drug Possession,Medium,16.260732,126.795553,2024-10-18 22:40:00
577,Assault,Critical,17.124451,124.508802,2024-08-14 05:50:00
578,Domestic Violence,High,12.74328,116.087661,2024-05-26 02:58:00
579,Cybercrime,High,15.354064,118.668424,2024-09-25 04:02:00
580,Public Disturbance,Low,15.254487,122.012152,2024-06-27 11:54:00
581,Kidnapping,Critical,5.08929,120.510397,2024-06-18 15:55:00
582,Traffic Accident,Medium,18.313864,116.016082,2024-09-30 23:52:00
583,Cybercrime,Medium,7.872721,126.814273,2024-11-01 16:48:00
584,Public Disturbance,Low,18.615829,117.566108,2024-07-22 18:18:00
585,Assault,High,17.897842,125.870162,2024-10-27 18:41:00
586,Traffic Accident,High,18.643767,116.933927,2024-03-10 14:19:00
587,Kidnapping,Critical,13.92102,120.337864,2024-02-15 08:28:00
588,Fraud,Medium,8.314804,118.8709,2024-08-17 09:10:00
589,Fire Incident,Critical,14.810158,124.088882,2024-08-19 14:27:00
590,Terrorism Threat,Critical,8.807382,116.821562,2024-05-27 14:39:00
591,Kidnapping,Critical,15.919118,122.431788,2024-04-23 03:59:00
592,Homicide,Critical,7.30125,121.126606,2024-10-23 00:19:00
593,Homicide,Critical,12.502944,126.610982,2024-05-31 04:42:00
594,Terrorism Threat,Critical,9.316308,118.915087,2024-03-28 07:38:00
595,Assault,High,16.306357,119.346365,2024-01-30 08:48:00
596,Drug Trafficking,Critical,7.076533,123.822731,2024-09-16 01:03:00
597,Fire Incident,Critical,12.188435,123.449017,2024-07-08 10:44:00
598,Drug Possession,Medium,18.329352,125.400614,2024-06-30 22:29:00
599,Homicide,Critical,11.468605,124.842864,2024-04-11 19:03:00
600,Homicide,Critical,5.167397,125.134096,2024-06-10 20:46:00
601,Kidnapping,Critical,7.773862,120.4064,2024-03-02 04:41:00
602,Burglary,Medium,5.305203,116.709192,2024-11-18 21:31:00
603,Kidnapping,Critical,6.287701,125.32003,2024-08-29 10:15:00
604,Homicide,Critical,5.597748,121.070944,2024-05-02 07:49:00
605,Fraud,High,11.945769,120.210024,2024-11-06 16:29:00
606,Drug Possession,High,8.006025,118.058662,2024-07-22 18:48:00
607,Terrorism Threat,Critical,17.367933,116.381144,2024-06-27 23:24:00
608,Cybercrime,High,10.767891,122.057575,2024-02-14 09:41:00
609,Assault,Critical,10.362214,120.611583,2024-06-30 10:10:00
610,Theft,High,15.946821,119.950233,2024-12-18 22:23:00
611,Traffic Accident,High,10.437338,117.977975,2024-08-20 04:47:00
612,Vandalism,Low,17.540707,124.563921,2024-02-12 15:57:00
613,Public Disturbance,Medium,15.73579,126.995663,2024-04-26 05:38:00
614,Homicide,Critical,8.469999,118.652681,2024-02-10 17:04:00
615,Vandalism,Medium,9.967265,125.231445,2024-05-06 11:50:00
616,Drug Possession,Medium,13.295273,124.868312,2024-09-18 06:11:00
617,Theft,High,18.265822,122.199671,2024-05-17 01:37:00
618,Public Disturbance,Medium,7.457795,116.417601,2024-02-10 21:36:00
619,Vandalism,Low,5.278992,121.257879,2024-08-29 13:28:00
620,Drug Trafficking,High,9.770627,117.952059,2024-08-23 15:07:00
621,Robbery,High,7.067968,123.75166,2024-04-13 03:33:00
622,Homicide,Critical,16.850732,125.467364,2024-02-22 19:34:00
623,Traffic Accident,High,13.204233,119.702172,2024-08-22 21:53:00
624,Kidnapping,Critical,18.662049,124.055872,2024-11-14 02:49:00
625,Public Disturbance,Medium,7.438837,126.656172,2024-09-16 19:58:00
626,Vandalism,Low,10.297378,124.073945,2024-08-02 11:03:00
627,Kidnapping,Critical,7.487916,116.019777,2024-10-12 03:43:00
628,Robbery,High,13.433441,126.13142,2024-06-09 20:25:00
629,Homicide,Critical,18.113629,117.547077,2024-02-26 15:46:00
630,Vandalism,Medium,18.753315,117.846762,2024-03-05 14:35:00
631,Domestic Violence,Critical,5.159539,118.306527,2024-02-19 08:47:00
632,Traffic Accident,High,16.01828,123.924549,2024-02-05 01:26:00
633,Fire Incident,Critical,11.135082,120.616186,2024-05-01 02:58:00
634,Fraud,High,17.344789,119.863543,2024-09-30 07:40:00
635,Homicide,Critical,16.603298,124.67603,2024-06-13 06:20:00
636,Drug Possession,High,6.031931,125.303387,2024-08-02 17:54:00
637,Theft,High,8.655788,117.151976,2024-09-05 21:31:00
638,Drug Possession,High,7.252663,116.825027,2024-03-08 19:07:00
639,Domestic Violence,Critical,14.863065,120.744557,2024-04-30 03:32:00
640,Fraud,Medium,5.74978,119.64204,2024-05-18 08:12:00
641,Fraud,High,14.24837,119.271407,2024-03-10 20:15:00
642,Robbery,Critical,13.004777,125.2384,2024-04-21 20:10:00
643,Robbery,Critical,5.053418,116.963912,2024-12-15 18:20:00
644,Drug Trafficking,High,5.3603,117.879154,2024-07-31 11:46:00
645,Assault,Critical,16.812767,119.391887,2024-10-16 10:14:00
646,Public Disturbance,Medium,17.528285,118.915048,2024-10-09 04:31:00
647,Drug Possession,High,17.396898,120.063418,2024-11-20 14:29:00
648,Robbery,Critical,11.156366,118.897409,2024-07-14 13:27:00
649,Robbery,High,15.531292,123.342153,2024-03-03 09:50:00
650,Traffic Accident,High,18.589878,122.486991,2024-02-14 09:46:00
651,Fire Incident,Critical,16.457673,120.604953,2024-12-11 18:09:00
652,Vandalism,Medium,9.18393,120.342848,2024-01-26 06:55:00
653,Kidnapping,Critical,6.683946,124.329076,2024-05-05 21:16:00
654,Drug Possession,Medium,16.31845,117.388046,2024-11-04 07:00:00
655,Assault,Critical,7.82687,125.048204,2024-04-17 16:21:00
656,Burglary,High,17.751263,126.055913,2024-02-18 19:07:00
657,Assault,Critical,12.789099,122.072596,2024-07-20 02:57:00
658,Terrorism Threat,Critical,17.840267,116.136002,2024-11-01 12:56:00
659,Homicide,Critical,10.802194,117.630197,2024-03-13 23:11:00
660,Homicide,Critical,12.877573,117.110895,2024-07-27 07:50:00
661,Traffic Accident,High,8.697913,123.202664,2024-12-10 11:05:00
662,Robbery,High,8.855798,117.582379,2024-10-19 12:33:00
663,Robbery,Critical,17.454039,119.646435,2024-06-21 23:59:00
664,Robbery,Critical,17.89169,125.867345,2024-01-15 17:35:00
665,Domestic Violence,Critical,9.35329,125.271312,2024-03-12 12:28:00
666,Vandalism,Low,9.206726,124.18096,2024-08-21 15:34:00
667,Burglary,High,13.469708,116.982155,2024-11-17 15:33:00
668,Drug Trafficking,Critical,15.373227,124.354426,2024-09-29 06:33:00
669,Robbery,High,5.918638,123.805263,2024-10-20 17:39:00
670,Kidnapping,Critical,15.92723,121.767148,2024-01-22 01:54:00
671,Drug Possession,Medium,17.252528,118.207995,2024-02-11 23:06:00
672,Vandalism,Low,11.390281,126.098342,2024-05-24 23:41:00
673,Burglary,High,16.529088,121.55639,2024-03-31 04:50:00
674,Theft,Medium,10.214535,122.53448,2024-05-09 07:29:00
675,Public Disturbance,Medium,9.819486,125.214191,2024-07-07 08:24:00
676,Assault,Critical,5.384307,116.546161,2024-06-05 01:29:00
677,Vandalism,Low,14.487733,118.959919,2024-10-25 04:39:00
678,Theft,Medium,11.637361,117.455455,2024-05-06 02:54:00
679,Theft,Medium,8.533466,124.855941,2024-08-10 10:17:00
680,Burglary,High,17.536762,125.367448,2024-11-30 05:34:00
681,Burglary,Medium,11.533772,123.449158,2024-10-16 04:44:00
682,Homicide,Critical,5.102866,126.993723,2024-09-29 12:08:00
683,Cybercrime,High,14.581784,121.299123,2024-09-01 20:58:00
684,Burglary,High,17.060882,118.872616,2024-08-05 13:45:00
685,Drug Trafficking,High,12.24211,118.643323,2024-02-11 08:12:00
686,Fire Incident,Critical,14.247425,123.488313,2024-01-19 12:51:00
687,Public Disturbance,Medium,8.631968,120.604223,2024-10-09 17:35:00
688,Robbery,High,9.804339,123.847062,2024-12-12 10:04:00
689,Traffic Accident,High,16.835869,125.247026,2024-05-11 21:34:00
690,Cybercrime,Medium,11.590932,124.150108,2024-05-13 07:21:00
691,Domestic Violence,High,8.111549,118.456607,2024-08-11 14:42:00
692,Fraud,High,10.203554,122.441278,2024-12-03 16:48:00
693,Homicide,Critical,11.587512,125.530327,2024-02-21 20:35:00
694,Public Disturbance,Low,12.006683,125.542475,2024-10-04 22:09:00
695,Cybercrime,High,5.756868,125.396637,2024-04-10 00:37:00
696,Drug Trafficking,Critical,10.728686,122.263439,2024-11-29 04:38:00
697,Kidnapping,Critical,9.429368,123.872353,2024-02-28 20:16:00
698,Public Disturbance,Medium,13.834459,117.945067,2024-02-12 05:51:00
699,Theft,High,8.82939,124.373126,2024-05-02 18:35:00
700,Drug Possession,High,15.992953,124.577277,2024-04-04 05:31:00
701,Fraud,High,10.647509,126.618606,2024-10-06 02:56:00
702,Theft,Medium,12.472956,124.03725,2024-01-11 06:00:00
703,Domestic Violence,High,5.250826,116.045362,2024-06-30 04:29:00
704,Vandalism,Medium,9.369292,117.12979,2024-08-10 21:44:00
705,Drug Possession,Medium,16.533814,119.280225,2024-07-30 18:35:00
706,Terrorism Threat,Critical,15.189647,122.560069,2024-09-03 00:05:00
707,Fraud,Medium,9.79826,125.915222,2024-09-18 14:21:00
708,Drug Trafficking,High,18.273181,126.100259,2024-10-20 17:46:00
709,Theft,Medium,8.140499,126.833675,2024-06-02 18:49:00
710,Theft,Medium,6.724268,123.822211,2024-01-28 04:58:00
